endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
88,34,37.047,0.042,0.082
88,36,27.098,0.03,0.095
88,38,15.719,0.012,0.101
88,40,7.511,0.003,0.093
86,16,0.449,0,0.004
86,18,1.561,0,0.007
86,20,4.127,0,0.012
86,22,8.85,0,0.019
86,24,16.278,0.002,0.025
86,26,26.214,0.005,0.029
86,28,37.09,0.01,0.037
86,30,46.444,0.025,0.05
86,32,51.53,0.058,0.068
86,34,49.076,0.081,0.084
86,36,37.934,0.061,0.095
86,38,22.825,0.025,0.098
86,40,11.281,0.006,0.089
84,16,0.93,0,0.001
84,18,3.067,0,0.001
84,20,7.391,0,0.003
84,22,13.701,0,0.005
84,24,21.071,0,0.009
84,26,29.051,0.001,0.015
84,28,37.504,0.005,0.026
84,30,45.798,0.021,0.043
84,32,51.838,0.057,0.063
84,34,51.124,0.084,0.078
84,36,40.752,0.066,0.086
84,38,25.216,0.028,0.088
82,18,4.523,0,0
82,20,10.553,0,0.001
82,22,18.376,0,0.001
82,24,25.482,0,0.003
82,26,30.794,0,0.007
82,28,35.271,0.002,0.016
82,30,40.094,0.011,0.032
82,32,44.48,0.032,0.049
82,34,44.205,0.05,0.061
82,36,35.863,0.041,0.067
82,38,23.173,0.018,0.066
80,20,10.98,0,0
80,22,18.498,0,0.001
80,24,24.248,0,0.001
80,26,27.012,0,0.004
80,28,28.409,0.001,0.01
80,30,30.574,0.003,0.02
80,32,33.434,0.011,0.031
80,34,33.583,0.018,0.039
80,36,28.358,0.016,0.041
78,22,13.931,0,0.002
78,24,17.63,0,0.004
78,26,18.926,0.001,0.007
78,28,19.237,0.001,0.012
78,30,20.272,0.001,0.016
78,32,22.17,0.003,0.02
80,38,20.617,0.008,0.036
78,18,3.952,0,0
78,20,8.589,0,0.001
78,34,23.008,0.004,0.021
78,36,21.61,0.004,0.019
78,38,19.948,0.003,0.013
76,18,3.712,0,0.001
76,20,6.768,0,0.003
76,22,9.77,0,0.007
76,24,11.887,0.001,0.015
76,26,13.156,0.002,0.027
76,28,13.814,0.003,0.035
76,30,14.048,0.002,0.036
76,32,14.266,0.001,0.03
76,34,14.811,0.001,0.022
76,36,16.378,0.001,0.013
76,38,19.991,0.001,0.006
76,40,25.282,0.001,0.004
74,16,2.897,0,0
74,18,5.867,0,0.001
74,20,8.77,0,0.004
74,22,10.51,0,0.013
74,24,11.764,0.002,0.033
74,26,13.622,0.006,0.054
74,28,15.088,0.01,0.069
74,30,14.359,0.008,0.079
74,32,12.081,0.004,0.084
74,34,10.785,0.002,0.072
74,36,12.766,0.001,0.039
74,38,18.655,0.001,0.014
74,40,26.8,0.002,0.006
72,16,5.124,0,0
72,18,9.966,0,0.001
72,28,19.358,0.02,0.092
72,30,18.321,0.018,0.122
72,32,14.526,0.012,0.166
72,34,11.177,0.009,0.191
72,36,11.227,0.006,0.131
72,38,15.945,0.004,0.049
72,40,24.623,0.004,0.015
70,32,18.397,0.037,0.253
70,34,14.676,0.038,0.31
70,36,12.15,0.024,0.27
70,38,13.482,0.011,0.128
70,40,20.24,0.006,0.035
68,34,18.445,0.096,0.386
82,16,1.393,0,0
80,14,0.334,0,0
80,16,1.506,0,0
80,18,4.796,0,0
78,12,0.06,0,0
78,14,0.327,0,0
78,16,1.329,0,0
76,10,0.016,0,0
76,12,0.111,0,0
76,14,0.483,0,0
76,16,1.543,0,0
74,10,0.044,0,0
74,12,0.255,0,0
74,14,1.023,0,0
72,8,0.01,0,0
72,10,0.083,0,0
72,12,0.468,0,0
72,14,1.853,0,0
70,8,0.013,0,0
70,10,0.109,0,0
70,12,0.613,0,0
70,14,2.415,0,0
68,8,0.012,0,0
68,10,0.099,0,0
76,42,31.32,0.002,0.004
74,42,35.055,0.003,0.005
74,44,42.628,0.006,0.007
72,42,35.092,0.004,0.007
72,44,45.039,0.006,0.007
70,42,31.364,0.005,0.011
70,44,43.663,0.005,0.006
82,42,12.897,0.001,0.018
82,44,18.412,0,0.004
82,46,24.246,0,0.002
82,48,23.769,0,0.002
82,50,16.611,0,0.002
82,52,8.273,0,0.002
80,40,16.002,0.003,0.022
80,42,17.484,0.001,0.008
80,44,23.86,0.001,0.004
80,46,29.457,0.001,0.003
80,48,27.878,0.001,0.004
80,50,19.141,0.001,0.005
80,52,9.436,0,0.006
80,54,3.541,0,0.006
80,56,1.513,0,0.004
