Count,WeightedCount,Goals,WeightedGoals,GoalProbability,WeightedProbabiliticGoals,y,x,event
27,0.157792304168863,1,0.00178938066937038,0.0113401010194734,0.00178938066937038,20,102,Shot
38,0.502301134155922,2,0.0109525202382117,0.0218046894451405,0.0109525202382117,22,102,Shot
51,1.11429212214344,5,0.0327204594778546,0.0293643460521948,0.0327204594778546,24,102,Shot
56,1.79375407525101,5,0.0805439353298867,0.0449024403295729,0.0805439353298867,26,102,Shot
70,1.9224664602632,6,0.174763447309867,0.0909058498143787,0.174763447309867,28,102,Shot
75,1.58729081748483,9,0.223541846861232,0.140832319067687,0.223541846861232,30,102,Shot
78,1.27461451834411,8,0.159581635105661,0.125199919512119,0.159581635105661,32,102,Shot
88,1.24842872100578,12,0.199255417619872,0.159604961234266,0.199255417619872,34,102,Shot
103,1.64488670268189,15,0.447557142250165,0.272089950949478,0.447557142250165,36,102,Shot
110,2.07231359425083,16,0.616586931945484,0.297535534031175,0.616586931945484,38,102,Shot
99,2.08851624289715,14,0.557188868839156,0.266786945389629,0.557188868839156,40,102,Shot
102,2.11417591067197,14,0.406399799023802,0.192226104257631,0.406399799023802,42,102,Shot
101,2.10152355878383,14,0.231687936314295,0.110247603623523,0.231687936314295,44,102,Shot
96,1.66334010236391,13,0.0855703326865453,0.0514448804336132,0.0855703326865453,46,102,Shot
98,1.49310263074313,12,0.0714467295200217,0.0478511845394459,0.0714467295200217,48,102,Shot
90,1.88566555333605,10,0.212768770371661,0.112834839664562,0.212768770371661,50,102,Shot
82,2.18206678579913,8,0.416131975729401,0.190705425900611,0.416131975729401,52,102,Shot
75,2.04378610908958,7,0.362268992288206,0.17725386755348,0.362268992288206,54,102,Shot
65,1.69993605697029,6,0.128545182983862,0.075617657768235,0.128545182983862,56,102,Shot
49,1.31562840382491,4,0.018706705043985,0.0142188364051728,0.018706705043985,58,102,Shot
35,0.79131707728118,3,0.00111472960429284,0.00140870156388238,0.00111472960429284,60,102,Shot
19,0.342259528984362,0,0,0,0,62,102,Shot
13,0.179461542709265,0,0,0,0,64,102,Shot
6,0.0936812797889379,0,0,0,0,66,102,Shot
3,0.0235038247073982,0,0,0,0,68,102,Shot
3,0.00252757983666349,0,0,0,0,70,102,Shot
1,0.0000858176626929145,0,0,0,0,14,104,Shot
4,0.00273482693257842,0,0,0,0,16,104,Shot
17,0.0325734085146244,1,0.00057227797533504,0.0175688698675211,0.00057227797533504,18,104,Shot
31,0.184682149586064,1,0.00886286047497735,0.0479898057004538,0.00886286047497735,20,104,Shot
48,0.663401837375467,4,0.0536517642811574,0.0808737046816349,0.0536517642811574,22,104,Shot
59,1.6944501211667,5,0.13827274340429,0.0816033128842313,0.13827274340429,24,104,Shot
67,2.75562812974251,5,0.227244274841445,0.0824655084583852,0.227244274841445,26,104,Shot
71,2.81557272749961,6,0.32269446249955,0.114610593911428,0.32269446249955,28,104,Shot
85,2.25844474093371,9,0.315675817239065,0.139775754313367,0.315675817239065,30,104,Shot
99,2.00567398807122,11,0.220414761467009,0.109895607550344,0.220414761467009,32,104,Shot
111,2.16312002512058,14,0.295769389642203,0.136732768504473,0.295769389642203,34,104,Shot
126,2.54084869009771,18,0.613223857188582,0.24134607447443,0.613223857188582,36,104,Shot
138,2.79760659653717,19,0.896488321987374,0.320448315748552,0.896488321987374,38,104,Shot
129,2.64529225810175,18,0.995148829021864,0.37619617491187,0.995148829021864,40,104,Shot
128,2.59824813036778,20,0.840540854269026,0.323502918926395,0.840540854269026,42,104,Shot
117,2.59058083432211,17,0.472150462690136,0.182256603011458,0.472150462690136,44,104,Shot
